gene_id,WT1,WT2,LOF1,LOF2,LOF3,GOF1,GOF2,GOF3
Mettl7b,1.58742,5.1298,5.15292,3.69168,1.31311,3.09042,1.98632,2.33253
Olfr9,0,0,0,0,0,0,0,0
Olfr763,0,0,0,0,0,0,0,0
Olfr765,0,0,0,0,0,0,0,0
Olfr767,0,0,0,0,0,0,0,0
Olfr768,0,0,0,0,0,0,0,0
Olfr769,0,0,0,0,0,0,0,0
Olfr770,0,0,0,0,0,0,0,0
Olfr771,0,0,0,0,0,0,0,0
Olfr772,0,0,0,0,0,0,0,0
Olfr773,0,0,0,0,0,0,0,0
Olfr774,0,0,0,0,0,0,0,0
Olfr775,0,0,0,0,0,0,0,0
Olfr776,0,0,0,0,0,0,0,0
Olfr777,0,0,0,0,0,0,0,0
Olfr780,0,0,0,0,0,0,0,0
Olfr781,0,0,0,0,0,0,0,0
Olfr782,0,0,0,0,0,0,0,0
Olfr784,0,0,0,0,0,0,0,0
Olfr786,0,0,0,0,0,0,0,0
Olfr787,0,0,0,0,0,0,0,0
Olfr788,0,0,0,0,0,0,0,0
Olfr790,0,0,0,0,0,0,0,0
Olfr791,0,0,0,0,0,0,0,0
Olfr792,0,0,0,0,0,0,0,0
Olfr794,0,0,0,0,0,0,0,0
Olfr796,0,0,0,0,0,0,0,0
Olfr798,0,0,0,0,0,0,0,0
Olfr799,0,0,0,0,0,0,0,0
Olfr800,0,0,0,0,0,0,0,0
Mir684-1,0,0,0,0,0,0,0,0
Olfr801,0,0,0,0,0,0,0,0
Olfr802,0,0,0,0,0,0,0,0
Olfr803,0,0,0,0,0,0,0,0
Olfr804,0,0,0,0,0,0,0,0
Olfr805,0,0,0,0,0,0,0,0
Olfr806,0,0,0,0,0,0,0,0
Olfr807,0,0,0,0,0,0,0,0
Olfr808,0,0,0,0,0,0,0,0
Olfr809,0,0,0,0,0,0,0,0
Olfr810,0,0,0,0,0,0,0,0
Olfr811,0,0,0,0,0,0,0,0
Olfr812,0,0,0,0,0,0,0,0
Olfr813,0,0,0,0,0,0,0,0
Olfr814,0,0,0,0,0,0,0,0
Olfr815,0,0,0,0,0,0,0,0
Olfr816,0,0,0,0,0,0,0,0
Olfr818,0,0,0,0,0,0,0,0
Olfr819,0,0,0,0,0,0,0,0
Olfr247,0,0,0,0,0,0,0,0
Olfr247,0,0,0,0,0,0,0,0
Olfr820,0,0,0,0,0,0,0,0
Olfr821,0,0,0,0,0,0,0,0
Olfr822,0,0,0,0,0,0,0,0
Olfr823,0,0,0,0,0,0,0,0
Olfr824,0,0,0,0,0,0,0,0
Olfr825,0,0,0,0,0,0,0,0
Olfr826,0,0,0,0,0,0,0,0
Olfr827,0,0,0,0,0,0,0,0
Neurod4,0,0,0,0,0,0,0,0
Tespa1,0,0,0,0,0,0,0,0
Vmn2r84,0,0,0,0,0,0,0,0
Vmn2r85,0,0,0,0,0,0,0,0
Vmn2r86,0,0,0,0,0,0,0,0
Vmn2r87,0,0,0,0,0,0,0,0
Pisd-ps1,0.0330818,0.0307402,0.022701,0.0141511,0.126974,0.0168506,0.0144496,0.016983
Pisd-ps3,27.7212,44.6136,20.7389,16.5153,12.2554,21.6064,24.2655,16.473
Sfi1,5.63442,6.68692,4.70823,5.62399,2.47462,4.91599,3.57542,4.57281
Eif4enif1,15.7963,15.5531,18.551,20.0243,20.0702,17.0046,19.6257,19.0252
Drg1,13.9049,11.0471,15.611,16.2176,12.4505,13.2657,19.0009,21.1968
Patz1,12.4929,8.6475,6.5763,6.71198,6.47968,12.3379,15.8799,13.7863
Gm11944,0.101542,2.16847,0.347818,0.738564,0,2.73686,0.973802,1.29932
Pik3ip1,7.99007,7.66317,5.02622,4.99767,7.84324,9.95787,8.68941,9.94581
Limk2,52.6573,44.6868,40.9335,27.774,24.6703,51.5562,59.4533,54.2198
Rnf185,8.04423,7.0426,8.69781,10.1422,3.26388,9.27052,7.9311,7.06213
8430429K09Rik,5.16017,9.02138,5.44336,3.72402,4.11454,6.37879,5.96406,4.29577
Pla2g3,2.05614,3.90894,1.91247,2.74499,3.0369,0.968772,0.642574,0.676061
Inpp5j,22.1999,24.8655,18.7986,15.8321,9.86404,14.6564,17.6286,17.1911
Selm,4.04571,15.5893,5.40461,11.6407,7.3107,12.6018,10.0084,3.41674
Smtn,11.6404,16.2393,13.0954,15.5553,7.82654,6.04588,8.62821,9.7335
Tug1,9.28584,8.539,16.2121,14.7182,22.3655,13.7935,16.8399,15.0309
Morc2a,9.92004,7.95123,6.61124,8.1304,10.3661,10.7906,9.05046,8.35759
Osbp2,0,0,0,0.157311,0,0,0.108603,0.132688
4921536K21Rik,0.491998,0.0857677,0.400103,0.486924,1.52147,0.250504,0.214618,0.204798
Dusp18,2.38794,1.55451,0.981109,0.941726,2.01268,2.76232,2.22499,2.59578
Slc35e4,0.235373,0.194537,0.447732,0.0335784,0.0995419,0.199752,0.250992,0.308182
Tcn2,82.4675,58.8457,121.206,153.387,102.467,83.1322,69.7249,77.1562
Pes1,25.9096,14.951,21.1747,16.9925,19.4927,21.4364,20.6953,19.0159
Gal3st1,17.8988,16.3067,15.1648,18.5258,3.69217,17.3779,17.2487,20.171
Sec14l4,0.844215,2.12696,0.335684,0.256411,0,0.263464,0,0.167429
Sec14l3,0,0,0,0,0,0,0,0
Mtfp1,6.41501,15.7102,12.0726,13.9052,5.70355,7.41405,7.81741,8.75041
Sec14l2,4.08244,7.26484,7.1204,4.65456,9.46846,5.34255,3.00512,5.40841
Rnf215,0.126691,2.78707,0.549514,1.10243,1.44647,1.76281,0.221034,1.25466
Ccdc157,0.198872,0.336285,0.204545,0.255697,0.359047,0.528453,0.22635,0.402808
Mir3060,0,0,0,0,0,0,0,0
Sf3a1,17.8624,11.6418,18.3089,16.4716,13.623,17.0907,18.6739,18.3471
Tbc1d10a,3.63535,3.33939,1.64028,1.8303,0.325537,2.8303,3.28316,4.35963
Gatsl3,0.750669,0.0996604,1.35878,0,0,0.0818699,0.327382,0.274617
Osm,0,0,0,0,0,0,0,0
Lif,1.04464,1.69103,0.459583,0.701628,1.27803,0.100578,0.582356,0.0202359
Hormad2,0,0,0,0,0,0,0,0
Mtmr3,12.0329,8.45771,9.72996,10.2587,12.1896,13.3441,15.7616,13.8239
Gm11961,0,0,0,0,0,0,0,0
Ascc2,63.8858,60.4891,61.0511,63.5759,51.0788,57.4194,70.1152,62.7662
Uqcr10,57.6751,62.8966,72.3805,71.1052,22.0979,59.8292,51.2307,65.2359
Zmat5,6.46912,3.16063,2.17717,5.09837,0,3.75082,2.42391,4.5303
Cabp7,0,0,0,0,0,0,0,0
Nf2,21.115,21.5037,15.7924,21.2884,16.5709,15.5691,15.3556,15.8691
Nipsnap1,20.8953,15.3591,16.7953,17.9778,7.81912,22.1633,23.2991,21.9213
Mir6918,0,0,0,0,0,0,0,0
Thoc5,5.47983,6.5112,12.5507,12.4713,6.21533,9.44106,7.58237,9.92745
AA413626,0,0,0.900404,1.12299,0,1.06565,0,0
Nefh,0,0,0,0.127551,0,0,0.190691,0.285048
Ap1b1,14.8518,12.2769,13.4453,16.0571,12.3245,10.565,11.7322,10.6691
Gas2l1,7.10226,7.93677,6.40398,7.72982,3.15046,4.38633,6.40258,6.47954
Rasl10a,0.463453,0,0.476187,0.0991541,0,1.41471,0.808297,0
Ewsr1,137.069,133.371,106.8,124.744,87.5887,113.718,122.312,122.743
Rhbdd3,6.57894,7.83741,5.31243,8.07631,0.622506,5.48112,6.53765,10.719
Emid1,0,0,0,0,0,0,0.18675,0
Kremen1,2.82991,3.70844,4.27201,5.46414,5.38597,2.77599,4.15987,2.65301
Znrf3,14.9983,11.1648,11.1744,12.093,6.04721,28.357,27.2494,26.4313
Xbp1,19.1193,12.9493,22.0784,30.6001,26.28,21.1899,20.3176,29.5438
Ccdc117,3.09347,0.740918,2.82451,1.88564,6.95771,3.97394,2.92397,4.17861
Ankrd36,0,0,0,0,0,0,0,0
Mrps24,4.98409,7.6619,8.71204,11.4351,10.7892,5.28918,5.80708,7.21477
Urgcp,3.81323,2.35111,3.03326,5.09288,3.22967,3.6597,3.63153,4.49419
2210015D19Rik,1.06975,2.9001,1.43474,3.2618,2.20521,1.4748,2.19681,2.44294
Dbnl,24.5672,18.1888,20.8428,29.6608,19.8537,19.2452,19.0348,23.3173
Pgam2,1.64605,3.05697,1.72462,1.24284,1.84182,1.92054,2.99691,0.693873
Polm,9.75339,12.7878,10.394,12.8393,5.7353,8.57939,10.2186,10.4994
Aebp1,0.371893,0.40044,0.227857,0.268071,0,0.239226,0.170783,0.310906
Pold2,99.7752,66.7874,88.966,114.366,80.0088,67.9205,82.1873,94.9911
Myl7,0,0,0.549859,4.59913,1.83075,0.978341,0.489395,0.656589
Gck,0,0,0,0,0,0,0,0
Ykt6,11.7015,11.0002,15.268,17.7578,7.44342,12.7784,9.51196,11.4551
Camk2b,1.66415,7.12942,5.75854,2.82974,2.49703,2.98184,1.79709,2.70538
Nudcd3,9.97141,9.84987,7.50006,9.47801,7.62144,9.03422,10.2814,8.97709
Rps15a-ps6,2.05078,1.00205,0.702487,1.75481,1.64238,1.61909,1.05857,1.38102
Npc1l1,44.3313,49.0734,76.8625,72.3498,82.3317,16.8092,11.1639,11.535
Ddx56,18.9354,12.9344,16.0589,18.8575,14.8766,15.6746,16.3197,17.6248
Tmed4,43.3119,18.4948,34.7879,59.2853,35.2507,34.6347,41.1089,40.144
Ogdh,55.2039,40.7657,58.0363,77.1659,60.8529,41.2796,42.8795,42.508
Zmiz2,71.6392,64.0027,63.7465,74.9154,35.3331,55.7666,57.3397,65.1745
Ppia,281.756,261.16,310.272,293.66,339.447,373.447,287.06,466.149
H2afv,25.5675,28.9748,17.1994,29.7967,30.3818,30.219,24.7257,27.5362
Purb,7.46655,6.31028,9.65722,10.254,7.3337,8.58263,11.0803,11.4884
Myo1g,0,0,0,0,0,0,0,0.111243
Gm11974,4.63454,0,0.438063,2.5293,0,0.974298,2.36723,4.98579
Ccm2,7.46122,10.5533,8.46904,8.41039,7.00868,6.3327,8.16528,11.7143
Nacad,0.145135,0.134974,0,0.0414116,0,0.0328509,0.316597,0.256161
Tbrg4,64.3781,65.2482,58.0639,64.5705,31.6049,42.4655,53.8801,53.165
Snora5c,0,42.546,0,21.546,0,0,0,25.423
Wap,0,0,0,0,0,0,0.0742305,0
Gm11978,0,1.19789,0,0,0,0.0656051,0.224882,0.198062
Ramp3,0,0,0,0,0,0,0,0
Gm11981,0,0,0,0,0,0,0,0
Adcy1,0.42544,0.14766,0.243484,0,0,0.278158,1.50442,1.26913
Gm11985,0,0,0,0,0,0,0,0
Igfbp1,0,0,0,0,0,0,0,0
Igfbp3,0,0,0.271999,0.0566601,0,0,0,0
Tns3,29.6593,15.4714,15.4019,12.5153,15.6509,50.0829,43.9337,38.4077
Hus1,4.34731,2.27813,3.67387,3.24872,5.51591,3.03981,4.89209,3.68614
Sun3,0,0,0,0,0,0,0,0
Gm11992,0,0.125233,0,0.259422,0,0.394349,0,0.138018
Upp1,3.49819,3.31437,3.6895,5.47426,2.56098,4.81873,5.78291,2.99962
Abca13,0,0,0,0,0,0,0,0
Vwc2,0,0,0,0,0,0,0,0
Zpbp,0,0,0,0,0,0,0,0
4930415F15Rik,0,0,0,0,0,0,0,0
Ikzf1,0,0,0,0,0,0,0,0
Fignl1,3.21355,1.10557,2.4057,0.902055,2.57677,1.80253,1.56781,1.64755
Ddc,7.23449,8.15423,9.96444,12.4879,10.6516,7.34517,8.95551,6.5215
1700042O10Rik,0,0,0.218874,0.239263,0,0,0.034829,0
Grb10,0.0774568,0.107886,0.204274,0.0638378,0,0.135043,0,0.0509521
Cobl,10.2809,8.58397,12.398,16.3663,13.3794,15.7271,14.864,14.786
1700046C09Rik,0,0,0,0,0,0,0,0
Pom121l12,0,0,0,0,0,0,0,0
Vstm2a,0,0,0,0,0,0,0,0
Sec61g,3.46999,4.5535,7.56528,7.90593,3.64033,7.29976,6.92542,6.30532
Egfr,12.8855,5.29096,5.72451,6.42444,5.06505,8.90077,7.63398,7.37219
Eldr,2.16705,2.44279,1.61272,2.19468,1.69616,2.25401,1.20888,2.0825
Fbxo48,1.69062,1.39301,0.736788,1.18394,2.19351,1.33014,0.519547,0.295242
Plek,0,0.375898,0.0527237,0.584914,0.732672,0.137234,0.117565,0
Cnrip1,0,0,0,0,0,0,0,0
Ppp3r1,5.98485,2.24166,4.87544,6.61588,12.1993,4.24607,6.86717,5.98715
Pno1,2.4941,3.99464,5.5244,4.72342,3.43303,3.59215,4.81379,3.23425
Wdr92,1.55599,1.33889,2.3537,3.03152,2.47509,2.30607,1.97561,2.594
C1d,0.595965,1.68757,2.2261,1.2869,1.75281,0.868993,0.933564,0.666191
Etaa1,1.17149,0.808276,0.970407,1.21303,1.0069,1.34714,1.04689,1.71366
Meis1,0,0,0,0,0,0,0.124765,0
4933406G16Rik,0,0,0,0,0,0,0,0
Spred2,12.4536,4.38761,12.7733,12.1774,9.13994,13.0377,13.8495,14.1055
Actr2,6.97806,4.73566,9.80922,13.5878,10.1459,6.97451,9.97409,9.11618
Rab1,16.593,9.8813,20.4246,24.2327,18.324,19.6103,15.2557,20.5542
Cep68,8.25464,7.26464,7.24823,6.83414,8.80784,9.2854,9.55103,9.023
Slc1a4,2.80944,1.18411,1.3287,1.92905,0,3.4275,7.98879,6.78336
Sertad2,4.991,2.82178,6.54445,6.2748,5.3738,4.22222,6.60363,4.54974
Aftph,8.7021,6.936,10.0152,10.5322,4.48624,14.8009,14.4522,11.9113
Lgalsl,2.42868,0.91557,2.57709,2.61266,4.1641,1.81615,2.17632,2.44395
Peli1,9.59794,8.37238,11.3298,10.3868,15.4828,8.23893,8.23466,8.68793
Vps54,3.11299,2.53434,4.69292,2.43476,4.71276,2.64059,4.62147,3.83165
Ugp2,3.47514,1.82987,5.51854,4.03861,5.18604,3.18185,4.26345,4.1486
Mir1933,0,0,0,0,0,0,0,0
4932414J04Rik,0,0,0,0,0,0,0,0
Mdh1,26.5806,25.9102,31.8068,29.3935,41.9251,27.0623,25.335,37.534
Wdpcp,0.297502,0.737562,0.792309,0.198056,0,0.185129,0.446994,0.575772
Otx1,0,0,0,0,0,0,0,0
Ehbp1,1.64952,1.42361,3.36688,1.65229,1.08673,2.54423,1.8254,1.06468
Tmem17,0,0.511718,0.251463,0,3.25983,0,0.13342,0.971412
B3gnt2,1.04272,0.83087,1.28569,4.04175,1.92741,3.75707,3.49414,4.53608
Commd1,14.6947,16.3704,14.9145,9.36056,0,13.1175,5.02923,17.4922
Zrsr1,0.440039,1.09671,1.13298,0.941673,0,1.29081,1.05204,1.5062
Cct4,19.4444,11.7793,20.5725,15.7714,14.073,23.3713,20.4235,26.4543
Fam161a,0,0,0,0.0722508,0,0,0.0552284,0
Xpo1,4.93373,3.80577,7.02966,4.70199,9.74001,3.21503,4.9267,4.69514
Usp34,6.0932,5.1098,9.49337,7.33784,11.3425,9.42475,8.48802,9.29276
Ahsa2,3.67682,3.23911,2.6112,2.92645,3.27357,4.33601,3.65586,2.72895
1700093K21Rik,0,0,0,0,0,0,0,0
Gm12060,0,0,0,0,0,0,0.399262,0
0610010F05Rik,1.22488,0.338158,1.20572,0.982946,1.23844,0.779719,1.65322,0.921818
Pex13,2.0378,1.05478,1.79037,1.45635,2.48798,1.46853,1.04838,1.61549
Pus10,3.34659,2.22295,2.56607,2.09143,1.4341,3.52643,2.4971,2.6587
Rel,0.218206,0.492691,0.725811,1.77434,1.0678,1.46018,1.251,1.70879
Papolg,2.15298,1.72728,2.0814,2.2675,1.6872,1.68757,2.3021,2.0657
Bcl11a,9.53566,15.394,7.91048,11.074,4.0864,18.9531,16.6111,16.5922
4933430M04Rik,0,0,0,0,0,0,0,0
Gm10466,0,0,0,0,0,0,0,0
4933427E13Rik,0,0,0,0,0,0,0,0
5730522E02Rik,0.546835,0.762273,0,0,0,0.0834934,0.0953932,0.168038
Mir6372,0,0,0,0,0,0,0,0
Fancl,0.415065,0.960302,0.915973,0.183436,0,0.926755,0.712105,0.595873
Vrk2,2.03495,0.438609,1.61598,0.518812,0,1.47669,1.32192,1.35286
Gm12070,156.95,153.753,175.224,186.636,193.555,120.171,152.056,196.333
Ccdc85a,0,0,0,0,0,0,0,0
2810471M01Rik,0,0,0,0,0,0,0,0
Mir216b,0,0,0,0,0,0,0,0
Mir216c,0,0,0,0,0,0,0,0
Mir216a,0,0,0,0,0,0,0,0
Mir217,0,0,0,0,0,0,0,0
Efemp1,0,0,0,0,0,0,0,0
Pnpt1,7.19483,5.11381,8.26615,6.34926,5.09212,4.05693,5.12283,4.81323
Smek2,2.90131,3.789,7.21765,6.30786,6.2268,4.5114,7.23117,7.90001
Cfap36,0.600242,0.507105,1.23332,0.747236,0,1.16643,2.28458,2.3196
Ccdc88a,0,0,0,0,0.201301,0,0.00384546,0
Prorsd1,0.720318,0.185989,1.28809,0.798404,0,0.183348,0.357637,0.102492
Mtif2,5.4798,5.51187,5.69924,4.74191,5.03061,3.80753,4.04348,4.11534
Rps27a,69.228,85.5594,60.6815,60.2214,74.2229,134.911,83.9068,123.745
1700034F02Rik,0,0,0.232751,0,0,0,0.0329349,0.0773709
Rtn4,1.16687,0.961216,1.88834,1.17269,2.31646,2.75493,3.11263,2.65328
Eml6,0.125817,0.378075,0.132542,0.186407,0,0.0443655,0.240694,0.17855
4931440F15Rik,0.536269,0.339987,0.467388,0.818948,0.463902,0.428229,0.77627,0.47459
Sptbn1,39.4546,29.2818,42.4709,46.8923,48.5803,34.652,40.762,36.801
4930505A04Rik,0,0,0,0,0,0,0,0
Acyp2,0.961347,0,0,0,0,0,0,0.351299
Psme4,7.3455,4.01069,8.51652,7.89887,7.5583,7.58163,12.2028,9.51961
Gpr75,0,0.0255009,0,0,0,0.0698255,0.107678,0
Erlec1,3.6846,2.83403,4.17413,3.07604,4.67488,3.60201,4.75278,4.16033
Asb3,0.272351,0.138133,0.64429,0.381475,0,0.970783,0.982894,0.761133
Chac2,0.716246,0.907489,2.45721,0.730138,0,0.482382,0.880238,0.600188
Stc2,0,0,0.313787,0,0,0,0,0
Bod1,7.63841,7.15327,15.8586,8.24823,4.54167,15.3364,13.1421,21.0258
D630024D03Rik,0,0,0,0,0,0,0,0
Cpeb4,1.68628,2.58478,2.97524,2.71873,4.25307,1.57002,1.10135,1.48973
4930524B15Rik,0,0,0,0,0,0,0,0
Nsg2,0,0,0,0,0,0,0,0
Il9r,0,0.675046,0.0710232,0,0,0.0264054,0,0.23912
Snrnp25,9.07296,10.3062,6.58143,4.74949,0,2.33395,5.21108,5.90004
Rhbdf1,12.4182,12.9525,8.1583,7.18669,5.70698,9.56478,12.9717,10.3637
Mpg,1.88646,0.613678,1.16279,1.51369,1.07688,1.77644,2.92085,1.90835
Nprl3,3.33123,4.73936,3.12436,4.81623,3.62257,4.63611,3.47186,2.69633
Hba-x,0,0,0,0,0,0,0,0
Hba-a1,0,0,0,0,0,0,0,0.426897
Hba-a2,0,0,0,0,0,0,0,0.0115919
Hbq1b,0,0,0,0,0,0,0,0
Hba-a1,0,0,0,0,0,0,0,0
Hba-a2,0,0,0,0,0,0,0,0
Hbq1a,0,0,0,0,0,0,0,0
Sh3pxd2b,1.81197,0.93083,0.966618,1.57812,0.561419,2.61307,2.84513,4.0597
Ubtd2,1.45168,0.368124,0.813364,1.12962,0,1.41117,2.60219,1.48752
Efcab9,0,0,0,0,0,0,0.869047,0
Stk10,2.36228,0.766032,1.44732,1.72278,1.18315,0.783583,1.01706,0.836185
Fbxw11,10.6171,5.77818,11.9232,9.97962,10.2631,9.59662,14.1187,15.0527
Smim23,0,0,0,0,0,0,0,0
Fgf18,0,0,0,0,0,0,0,0
Npm1,111.66,100.569,123.413,110.823,122.086,155.677,152.611,220.984
Tlx3,0,0,0,0,0,0,0,0
Ranbp17,0.157662,0,0,0,0,0,0,0
Gabrp,0,0,0,0,0,0,0,0
Kcnip1,0,0,0,0,0,0,0,0
Kcnmb1,0,0,0,0,0,0,0,0
Lcp2,0,0,0,0,0,0.0363869,0,0
Foxi1,0,0,0,0,0,0,0,0
Dock2,0,0,0,0,0,0,0,0
Fam196b,0,0,0,0,0,0,0,0
Spdl1,1.99226,2.03147,2.13454,1.87028,1.223,1.58696,1.06528,1.92606
Slit3,0,0,0,0,0,0,0,0
Mir218-2,0,0,0,0,0,0,0,0
Pank3,2.81747,2.51172,6.41384,7.88157,7.32537,1.86282,2.48174,2.95847
Mir103-1,0,0,0,0,0,0,0,0
Fbll1,0,0,0,0,0,0,0,0
Rars,15.1484,12.7696,18.7364,19.4487,22.5093,13.9086,17.7254,24.9414
Wwc1,9.60157,6.75757,9.26115,7.6007,5.12927,8.40608,9.8575,10.9979
Tenm2,0,0,0,0,0,0,0,0
Gm12130,0,0,0,0,0,0,0,0
4930553C11Rik,0,0,0,0,0,0,0,0
Mat2b,4.76703,3.80002,6.62103,7.66955,9.07103,11.2147,8.4314,7.92311
Hmmr,6.1401,4.77493,6.7061,8.67774,15.7439,4.45018,6.23457,5.99441
Nudcd2,2.6825,1.69137,1.9007,4.17404,3.98406,3.35695,3.08197,3.35125
Ccng1,5.09303,3.27052,7.91368,7.80994,8.77999,6.94312,6.10757,5.652
Gabrg2,0,0,0,0,0,0,0,0
Gabra1,0,0,0,0.180273,0,0,0,0
Gabra6,0,0,0,0,0,0,0,0
Gabrb2,0,0.00964027,0,0,0,0,0,0
Atp10b,28.3552,14.4474,35.7245,42.7074,53.7307,20.2558,34.7083,26.3284
Mir146,0,0,0,0,0,0,0,0
Pttg1,8.44348,8.06523,11.8159,16.5621,5.11759,10.2652,9.30666,8.32392
Slu7,4.71595,4.59887,3.59719,4.02795,10.3573,4.92336,4.75789,4.45205
C1qtnf2,0,0,0,0,0,0,0,0
Ccnjl,18.5756,11.8633,16.6427,16.776,11.9717,27.4223,29.0728,29.736
Fabp6,11.9359,7.31617,3.56264,9.30416,15.3704,1.17303,0.251536,0
Pwwp2a,7.8714,9.13548,5.88617,5.49531,11.8689,9.15836,9.73661,8.11293
Ttc1,5.54055,8.02092,8.26869,5.26599,6.87999,9.46821,9.28342,6.42166
Adra1b,0,0,0,0,0,0,0,0
Il12b,0,0,0,0,0,0,0,0
Ublcp1,3.61241,1.73209,3.38539,2.96175,7.09131,2.78762,2.47134,1.55833
Rnf145,21.1534,11.1061,16.0404,17.5834,22.5679,15.6854,19.8566,16.9293
4930597A21Rik,0,0,0,0,0,0,0,0
Ebf1,0,0,0,0.03376,0,0,0,0
Gm12159,0,0,0,0,0,0,0,0
F630206G17Rik,0,0,0,0,0,0,0,0.155542
Clint1,72.6925,49.2506,84.8928,92.2999,112.943,57.7523,68.1977,59.3832
Lsm11,1.59302,2.18283,0.792442,1.73838,0.555475,1.10245,1.54923,1.83831
Thg1l,2.88836,2.0047,1.87757,1.54076,2.02291,1.09782,1.46096,3.02556
Sox30,0,0,0,0,0,0,0,0
Adam19,0,0,0,0.0162344,0,0,0,0
Mir8100,0,0,0,0,0,0,0,0
Nipal4,0,0,0,0,0,0,0,0
Mir7239,0,0,0,0,0,0,0,0
Cyfip2,0,0,0,0,0,0,0,0.0252631
Fndc9,0,0,0,0,0,0,0,0
Itk,0,0,0,0,0,0,0,0
Fam71b,0,0,0,0,0,0,0,0
Med7,1.21766,0.351287,1.18809,0.881272,2.09199,0.94881,0.409898,0.843528
Havcr2,0,0,0,0,0,0,0,0
Gm12169,0,0,0,0,0,0,0,0
Gm12171,0,0,0,0,0,0,0,0
BC053393,0,0,0,0,0,0,0,0
Dppa1,0,0,0,0,0,0,0,0
Gm4926,0,0,0,0,0,0,0,0
Timd2,0,0,0,0,0,0,0,0
Havcr1,0,0,0,0,0,0,0,0
Timd4,0,0,0,0,0,0,0,0
Sgcd,0,0,0,0,0,0,0,0
Gnb2l1,348.106,341.674,259.598,372.632,267.969,498.694,436.461,567.492
Snord96a,0,0,0,0,0,0,0,0
Snord95,0,0,0,0,0,0,0,0
Trim41,11.523,17.9721,8.91256,10.4921,11.795,11.005,10.134,9.50293
Trim7,0.736614,2.45265,1.42949,1.83874,0.934344,0.406095,0.749531,1.28886
Irgm1,18.4687,11.6493,10.1034,9.86818,10.8139,5.69344,7.97646,6.19542
Gm5431,2.48901,1.21312,2.1506,0.846042,1.50483,0.711469,0.376303,0.70897
Gm12185,1.01313,1.25861,0.377482,0.153042,0.226851,0.45654,0.044418,0.290114
Psme2b,4.49E-07,0.0376055,3.81E-05,0.0173233,2.13342,0,3.13E-09,0
9930111J21Rik1,0.770878,0,1.18329,1.79E-07,0.280131,0.160905,0.381563,0.256231
9930111J21Rik2,0.918927,0.15321,1.54E-11,0.484581,3.02867,0.0449504,0.0284818,7.20E-09
Tgtp1,6.01565,2.1525,1.84631,1.38824,0.16386,1.53639,0.396601,1.20555
Tgtp2,0.0324929,0.030385,0.0223707,0.0139937,0.161934,0.0167004,0.0146976,0.0167996
9930111J21Rik2,1.40695,0.146957,0.842596,0.484581,3.28545,0.205478,0.212723,0.0229729
Olfr56,0.423695,0.0787675,0.551325,0.128413,0,0.194116,0.314163,0.086813
Ifi47,8.18355,5.45197,6.34751,7.70037,7.07755,4.47912,4.86676,5.97583
Tgtp2,10.4407,5.50738,4.86958,3.273,3.03735,3.39212,0.969749,2.19756
Olfr1396,0,0,0,0,0,0,0,0.271819
Olfr1395,0,0,0,0,0,0,0,0
Olfr1394,0,0,0,0,0,0,0,0
Btnl9,0.786597,0,0,0,0,0.0834347,0.0285934,0
Zfp62,1.41445,0.958304,2.24158,1.31837,1.30749,2.61966,3.00603,3.01078
Mgat1,8.75409,4.5424,7.75107,8.39124,7.10664,7.54501,6.71586,6.27448
Olfr1393,0,0,0.127846,0,0,0,0,0
Olfr1392,0,0,1.0376,0,0,0,0,0
Olfr10,0,0,0,0,0,0,0,0
Olfr1391,0,0,0,0,0,0,0,0
Olfr1390,0,0,0,0,0,0,0,0
Olfr1389,0,0,0,0,0,0,0,0
Olfr1388,0,0,0,0,0,0,0,0
Olfr1387,0,0,0,0,0,0,0,0
Olfr1386,0,0,0,0,0,0,0,0
Olfr1385,0,0,0,0,0,0,0,0
Olfr1384,0,0,0,0,0,0,0,0
Olfr1383,0,0,0,0,0,0,0,0
Olfr1382,0,0,0,0,0,0,0,0
Olfr1381,0,0,0,0,0,0,0,0.199025
Olfr1380,0,0,0,0,0,0,0,0
Flt4,0,0,0,0,0,0,0,0
Scgb3a1,0,0,0.66306,0,0,0,0,0
Cnot6,6.28501,4.41515,6.58626,8.4692,7.02321,6.89509,8.23319,8.67762
Gfpt2,0,0,0,0,0.510337,0,0.222265,0
Mapk9,12.0895,9.43706,13.5824,10.5251,6.93906,9.80428,14.1281,13.0688
Rasgef1c,0,0,0,0,0,0,0,0
Rnf130,2.89236,1.6715,2.44349,3.20421,0.33946,3.78426,3.13321,2.28599
Mir340,0,0,0,0,0,0,0,0
Tbc1d9b,13.2039,12.0119,14.2734,16.0715,14.4261,14.7444,17.4474,19.7775
3010026O09Rik,7.25988,3.33731,3.48611,4.93194,4.84122,3.50326,3.55713,9.50372
Sqstm1,30.3012,30.5185,34.1545,35.4938,26.7498,42.44,40.2803,52.3966
Mgat4b,56.4009,41.3671,57.1856,77.7078,44.1729,66.5573,60.6358,53.938
Mir6919,0,0,0,0,0,0,0,0
Ltc4s,0,4.93205,1.65648,1.44754,0,0.327472,0.280821,2.22523
Maml1,6.36392,5.43089,5.40593,4.8227,4.96356,6.82877,8.03888,8.12723
Canx,83.2636,41.807,112.257,126.532,120.483,77.0426,91.0688,83.4368
Mir804,0,0,0,0,0,0,0,0
Hnrnph1,15.3067,16.1269,16.298,14.6299,17.893,18.5542,17.5501,18.9498
Rufy1,6.23751,2.70258,4.23007,2.25481,1.49819,3.46881,4.22668,5.2898
